id,time,text,city_name,coordinates,place
1418399450733686784,2021-07-23 02:35:56+00:00,b'#Tokyo2020 means I\xe2\x80\x99ll be falling asleep on the couch for the next month. #Olympics',"Indianapolis, IN","[[[-86.348441, 39.631677], [-85.937404, 39.631677], [-85.937404, 39.927448], [-86.348441, 39.927448]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='018929347840059e', url='https://api.twitter.com/1.1/geo/id/018929347840059e.json', place_type='city', name='Indianapolis', full_name='Indianapolis, IN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-86.348441, 39.631677], [-85.937404, 39.631677], [-85.937404, 39.927448], [-86.348441, 39.927448]]]), attributes={})"
1420158897910857736,2021-07-27 23:07:21+00:00,b'\xe2\x80\x9cThe Genocide Olympics\xe2\x80\x9d coming next year. https://t.co/odlRw5Jr2K',"Florida, USA","[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='4ec01c9dbc693497', url='https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json', place_type='admin', name='Florida', full_name='Florida, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]), attributes={})"
1417677933074862082,2021-07-21 02:48:53+00:00,b'@DroozyP \xf0\x9f\x98\xab\xf0\x9f\x98\xad\xf0\x9f\x98\x8d https://t.co/NREyZyGXLb',"Austin, TX","[[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='c3f37afa9efcf94b', url='https://api.twitter.com/1.1/geo/id/c3f37afa9efcf94b.json', place_type='city', name='Austin', full_name='Austin, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]]), attributes={})"
1419366345599332375,2021-07-25 18:38:01+00:00,"b""I'm curious: has there been any research into whether the racial make-up of synchronized diving pairs affects scores? #Diving #Olympics""","Milwaukee, WI","[[[-88.070827, 42.920822], [-87.863758, 42.920822], [-87.863758, 43.1926225], [-88.070827, 43.1926225]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='2a93711775303f90', url='https://api.twitter.com/1.1/geo/id/2a93711775303f90.json', place_type='city', name='Milwaukee', full_name='Milwaukee, WI', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-88.070827, 42.920822], [-87.863758, 42.920822], [-87.863758, 43.1926225], [-88.070827, 43.1926225]]]), attributes={})"
1420018083389919240,2021-07-27 13:47:48+00:00,b'Not pleased w/ #TeamUSA overall! This seems like our worst@#Olympics I\xe2\x80\x99ve ever freakin seen! Now Simone Biles pulle\xe2\x80\xa6 https://t.co/8bGOxCnwf6',"Washington, DC","[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='01fbe706f872cb32', url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', place_type='city', name='Washington', full_name='Washington, DC', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]), attributes={})"
1423189459307098114,2021-08-05 07:49:43+00:00,b'#Olympics after dark is awesome. Watching the 20km walk is hilarious',"Phoenix, AZ","[[[-112.3239143, 33.29026], [-111.9254391, 33.29026], [-111.9254391, 33.8154652], [-112.3239143, 33.8154652]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='5c62ffb0f0f3479d', url='https://api.twitter.com/1.1/geo/id/5c62ffb0f0f3479d.json', place_type='city', name='Phoenix', full_name='Phoenix, AZ', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-112.3239143, 33.29026], [-111.9254391, 33.29026], [-111.9254391, 33.8154652], [-112.3239143, 33.8154652]]]), attributes={})"
1424025978947334147,2021-08-07 15:13:45+00:00,"b""\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Proud of our USA Men's Basketball team on winning the Gold medal in the Olympics! Our @DevinBook is officially a Gold Medalist! \xf0\x9f\xa5\x87 \xf0\x9f\x87\xba\xf0\x9f\x87\xb8""","Avondale, AZ","[[[-112.3579993, 33.3847847], [-112.272424, 33.3847847], [-112.272424, 33.4938064], [-112.3579993, 33.4938064]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='0015d9147cee6907', url='https://api.twitter.com/1.1/geo/id/0015d9147cee6907.json', place_type='city', name='Avondale', full_name='Avondale, AZ', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-112.3579993, 33.3847847], [-112.272424, 33.3847847], [-112.272424, 33.4938064], [-112.3579993, 33.4938064]]]), attributes={})"
1420159549059649536,2021-07-27 23:09:56+00:00,b'\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/si4dE3pMvP',"Phoenix, AZ","[[[-112.3239143, 33.29026], [-111.9254391, 33.29026], [-111.9254391, 33.8154652], [-112.3239143, 33.8154652]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='5c62ffb0f0f3479d', url='https://api.twitter.com/1.1/geo/id/5c62ffb0f0f3479d.json', place_type='city', name='Phoenix', full_name='Phoenix, AZ', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-112.3239143, 33.29026], [-111.9254391, 33.29026], [-111.9254391, 33.8154652], [-112.3239143, 33.8154652]]]), attributes={})"
1422540156741947398,2021-08-03 12:49:37+00:00,b'Congratulations \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf https://t.co/MenitT4Zrk',"Colorado, USA","[[[-109.060257, 36.992427], [-102.041524, 36.992427], [-102.041524, 41.003445], [-109.060257, 41.003445]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='e21c8e4914eef2b3', url='https://api.twitter.com/1.1/geo/id/e21c8e4914eef2b3.json', place_type='admin', name='Colorado', full_name='Colorado, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-109.060257, 36.992427], [-102.041524, 36.992427], [-102.041524, 41.003445], [-109.060257, 41.003445]]]), attributes={})"
1419366394429313025,2021-07-25 18:38:13+00:00,"b'@GabrielJR They fly on special horse planes with a horse passport, first to Liege, Belgium, where they stay at a ho\xe2\x80\xa6 https://t.co/CxWXYLRALg'","Pimmit Hills, VA","[[[-77.2157141, 38.899022], [-77.187097, 38.899022], [-77.187097, 38.923295], [-77.2157141, 38.923295]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='06990878a139dd1d', url='https://api.twitter.com/1.1/geo/id/06990878a139dd1d.json', place_type='city', name='Pimmit Hills', full_name='Pimmit Hills, VA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-77.2157141, 38.899022], [-77.187097, 38.899022], [-77.187097, 38.923295], [-77.2157141, 38.923295]]]), attributes={})"
1418754718503952386,2021-07-24 02:07:38+00:00,b'Mr. Tonga is back \xf0\x9f\x92\xaa #Olympics',"Hunters Creek, FL","[[[-81.447294, 28.347874], [-81.404031, 28.347874], [-81.404031, 28.375674], [-81.447294, 28.375674]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='0a7eb306405f5129', url='https://api.twitter.com/1.1/geo/id/0a7eb306405f5129.json', place_type='city', name='Hunters Creek', full_name='Hunters Creek, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-81.447294, 28.347874], [-81.404031, 28.347874], [-81.404031, 28.375674], [-81.447294, 28.375674]]]), attributes={})"
1420160028611280898,2021-07-27 23:11:50+00:00,"b'Always and forever an amazing role model. I\xe2\x80\x99m in awe of your strength and your courage, Simone. Bravo. https://t.co/eGvX6kxwHN'","Florida, USA","[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='4ec01c9dbc693497', url='https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json', place_type='admin', name='Florida', full_name='Florida, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]), attributes={})"
1423434168856309762,2021-08-06 00:02:06+00:00,b'Does anyone actually get injured during the speed walking competition? #Olympics2021',"Turlock, CA","[[[-120.912851, 37.459822], [-120.812106, 37.459822], [-120.812106, 37.53937], [-120.912851, 37.53937]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='ee2cfc9feb061a08', url='https://api.twitter.com/1.1/geo/id/ee2cfc9feb061a08.json', place_type='city', name='Turlock', full_name='Turlock, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-120.912851, 37.459822], [-120.812106, 37.459822], [-120.812106, 37.53937], [-120.912851, 37.53937]]]), attributes={})"
1420727218095935488,2021-07-29 12:45:39+00:00,b'@KayceSmith I\xe2\x80\x99m just wondering why she tried competing at the Olympics if her \xe2\x80\x9cmental\xe2\x80\x9d issue is that bad?',"North Carolina, USA","[[[-84.3219475, 33.752879], [-75.40012, 33.752879], [-75.40012, 36.588118], [-84.3219475, 36.588118]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='3b98b02fba3f9753', url='https://api.twitter.com/1.1/geo/id/3b98b02fba3f9753.json', place_type='admin', name='North Carolina', full_name='North Carolina, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-84.3219475, 33.752879], [-75.40012, 33.752879], [-75.40012, 36.588118], [-84.3219475, 36.588118]]]), attributes={})"
1424484668628369413,2021-08-08 21:36:25+00:00,b'My Olympics bike ride https://t.co/eer6IRso6U',"Punaluu, HI","[[[-157.90016, 21.577468], [-157.884205, 21.577468], [-157.884205, 21.598127], [-157.90016, 21.598127]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='40add7ee8762ef86', url='https://api.twitter.com/1.1/geo/id/40add7ee8762ef86.json', place_type='city', name='Punaluu', full_name='Punaluu, HI', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-157.90016, 21.577468], [-157.884205, 21.577468], [-157.884205, 21.598127], [-157.90016, 21.598127]]]), attributes={})"
1425172961590452234,2021-08-10 19:11:27+00:00,b'I love it!!! https://t.co/azDyoy3TAR',"Pittsburgh, PA","[[[-80.095586, 40.3615796], [-79.8657933, 40.3615796], [-79.8657933, 40.501198], [-80.095586, 40.501198]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='946ccd22e1c9cda1', url='https://api.twitter.com/1.1/geo/id/946ccd22e1c9cda1.json', place_type='city', name='Pittsburgh', full_name='Pittsburgh, PA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-80.095586, 40.3615796], [-79.8657933, 40.3615796], [-79.8657933, 40.501198], [-80.095586, 40.501198]]]), attributes={})"
1420018361992318977,2021-07-27 13:48:54+00:00,"b'Thanks for watching Joe! I love the #Olympics graphics and backgrounds we have in the studio and on air. As always,\xe2\x80\xa6 https://t.co/25F9NawEOe'","Bakersfield, CA","[[[-119.172179, 35.255821], [-118.878147, 35.255821], [-118.878147, 35.4379816], [-119.172179, 35.4379816]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='960993b9cfdffda9', url='https://api.twitter.com/1.1/geo/id/960993b9cfdffda9.json', place_type='city', name='Bakersfield', full_name='Bakersfield, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-119.172179, 35.255821], [-118.878147, 35.255821], [-118.878147, 35.4379816], [-119.172179, 35.4379816]]]), attributes={})"
1424484675389730816,2021-08-08 21:36:26+00:00,b'@lappedtrafficpc #LuckyDog Chase Elliott for coming from the back of the field for a 2nd Place Finish\nAdditional\xe2\x80\xa6 https://t.co/NZO9niz34H',"East Meadow, NY","[[[-73.589148, 40.694463], [-73.526275, 40.694463], [-73.526275, 40.749526], [-73.589148, 40.749526]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='18b390731066adcb', url='https://api.twitter.com/1.1/geo/id/18b390731066adcb.json', place_type='city', name='East Meadow', full_name='East Meadow, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-73.589148, 40.694463], [-73.526275, 40.694463], [-73.526275, 40.749526], [-73.589148, 40.749526]]]), attributes={})"
1425173714891689990,2021-08-10 19:14:26+00:00,b'Can always count on @lindsaycrouse \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc her NYT articles two years ago inspired my entire master\xe2\x80\x99s research &amp; dissert\xe2\x80\xa6 https://t.co/FtnalwADkj',"Memphis, TN","[[[-90.135782, 34.994192], [-89.708276, 34.994192], [-89.708276, 35.2728491], [-90.135782, 35.2728491]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='f995a9bd45d4a867', url='https://api.twitter.com/1.1/geo/id/f995a9bd45d4a867.json', place_type='city', name='Memphis', full_name='Memphis, TN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-90.135782, 34.994192], [-89.708276, 34.994192], [-89.708276, 35.2728491], [-90.135782, 35.2728491]]]), attributes={})"
1420161247518003204,2021-07-27 23:16:41+00:00,b'Wowowowowowow!!! #USA https://t.co/MoYC9n5ZMP',"Bethlehem, PA","[[[-75.4314, 40.578043], [-75.3029926, 40.578043], [-75.3029926, 40.672508], [-75.4314, 40.672508]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='128ae72e3854b273', url='https://api.twitter.com/1.1/geo/id/128ae72e3854b273.json', place_type='city', name='Bethlehem', full_name='Bethlehem, PA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-75.4314, 40.578043], [-75.3029926, 40.578043], [-75.3029926, 40.672508], [-75.4314, 40.672508]]]), attributes={})"
1424484769438576640,2021-08-08 21:36:49+00:00,b'Japan closing out the Tokyo Olympics by playing a brass instrumental of Gurenge from Demon Slayer is the coolest pa\xe2\x80\xa6 https://t.co/I9K1SrqUgh',"South Carolina, USA","[[[-83.353955, 32.04683], [-78.499301, 32.04683], [-78.499301, 35.215449], [-83.353955, 35.215449]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='6057f1e35bcc6c20', url='https://api.twitter.com/1.1/geo/id/6057f1e35bcc6c20.json', place_type='admin', name='South Carolina', full_name='South Carolina, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-83.353955, 32.04683], [-78.499301, 32.04683], [-78.499301, 35.215449], [-83.353955, 35.215449]]]), attributes={})"
1425088972783501319,2021-08-10 13:37:42+00:00,b'Great job @SlaterMoJoe #singitson https://t.co/mPllEzNW0E',"Cabot, AR","[[[-92.088415, 34.928053], [-91.96429, 34.928053], [-91.96429, 35.037344], [-92.088415, 35.037344]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='7c96add4b12f4768', url='https://api.twitter.com/1.1/geo/id/7c96add4b12f4768.json', place_type='city', name='Cabot', full_name='Cabot, AR', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-92.088415, 34.928053], [-91.96429, 34.928053], [-91.96429, 35.037344], [-92.088415, 35.037344]]]), attributes={})"
1419967093768867842,2021-07-27 10:25:11+00:00,"b'Na, \xc3\xb6sszej\xc3\xb6tt a gy\xc5\x91zelem \xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f #Hun #waterpolo #Olympics #OlympicGames'","Queens, NY","[[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='00c39537733fa112', url='https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', place_type='city', name='Queens', full_name='Queens, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]), attributes={})"
1425271936486096898,2021-08-11 01:44:44+00:00,b'@Russellmania621 @stevesolomon  look at this bullet https://t.co/XLk4TqL4ZG',"Shady Side, MD","[[[-76.561414, 38.805004], [-76.490386, 38.805004], [-76.490386, 38.853189], [-76.561414, 38.853189]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='3dc2b33ed4b4f863', url='https://api.twitter.com/1.1/geo/id/3dc2b33ed4b4f863.json', place_type='city', name='Shady Side', full_name='Shady Side, MD', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-76.561414, 38.805004], [-76.490386, 38.805004], [-76.490386, 38.853189], [-76.561414, 38.853189]]]), attributes={})"
1419343413053378562,2021-07-25 17:06:54+00:00,"b'""I watch the olympics for the sport.""\nThe sport: https://t.co/sMbwLFHZZk'","Queens, NY","[[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='00c39537733fa112', url='https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', place_type='city', name='Queens', full_name='Queens, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]), attributes={})"
1423190030386753538,2021-08-05 07:51:59+00:00,b'YES!!!!! \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x99\x8c https://t.co/eWssoLCMxJ',"North Fair Oaks, CA","[[[-122.218058, 37.465196], [-122.186097, 37.465196], [-122.186097, 37.4852395], [-122.218058, 37.4852395]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='959bebef9ad9dc76', url='https://api.twitter.com/1.1/geo/id/959bebef9ad9dc76.json', place_type='city', name='North Fair Oaks', full_name='North Fair Oaks, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-122.218058, 37.465196], [-122.186097, 37.465196], [-122.186097, 37.4852395], [-122.218058, 37.4852395]]]), attributes={})"
1419367204068470789,2021-07-25 18:41:26+00:00,b'That seems to be the theme of the Olympics https://t.co/Y4gXWHgouR',"Metairie, LA","[[[-90.2376122, 29.968359], [-90.119647, 29.968359], [-90.119647, 30.034129], [-90.2376122, 30.034129]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='743df94d8dcb69a6', url='https://api.twitter.com/1.1/geo/id/743df94d8dcb69a6.json', place_type='city', name='Metairie', full_name='Metairie, LA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-90.2376122, 29.968359], [-90.119647, 29.968359], [-90.119647, 30.034129], [-90.2376122, 30.034129]]]), attributes={})"
1417232466050441221,2021-07-19 21:18:45+00:00,b'https://t.co/QOWn3xSq0n\xf0\x9f\x8f\x80\xf0\x9f\x8f\x80\xf0\x9f\x8f\x80 OLYMPICS USA BASKETBALL-TEAM.*AND TEAMS.*SHOULD BE ABLE TO SUB-OTHER PLAYERS TO PLAY IN\xe2\x80\xa6 https://t.co/JDwvl33mnX',"Orange, NJ","[[[-74.255395, 40.752105], [-74.218098, 40.752105], [-74.218098, 40.789858], [-74.255395, 40.789858]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='559cf1d51980ff42', url='https://api.twitter.com/1.1/geo/id/559cf1d51980ff42.json', place_type='city', name='Orange', full_name='Orange, NJ', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-74.255395, 40.752105], [-74.218098, 40.752105], [-74.218098, 40.789858], [-74.255395, 40.789858]]]), attributes={})"
1423723312333561861,2021-08-06 19:11:03+00:00,b'\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\xa5\x87 @usabasketball https://t.co/VyFLpNOVFW',"Las Vegas, NV","[[[-115.384091, 36.129459], [-115.062159, 36.129459], [-115.062159, 36.336371], [-115.384091, 36.336371]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='5c2b5e46ab891f07', url='https://api.twitter.com/1.1/geo/id/5c2b5e46ab891f07.json', place_type='city', name='Las Vegas', full_name='Las Vegas, NV', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-115.384091, 36.129459], [-115.062159, 36.129459], [-115.062159, 36.336371], [-115.384091, 36.336371]]]), attributes={})"
1423724490408828942,2021-08-06 19:15:44+00:00,b'If we\xe2\x80\x99ve learned anything from recent events about 40% of Americans are completely delusional so this checks out https://t.co/BZM3DoFg4y',"Memphis, TN","[[[-90.135782, 34.994192], [-89.708276, 34.994192], [-89.708276, 35.2728491], [-90.135782, 35.2728491]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='f995a9bd45d4a867', url='https://api.twitter.com/1.1/geo/id/f995a9bd45d4a867.json', place_type='city', name='Memphis', full_name='Memphis, TN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-90.135782, 34.994192], [-89.708276, 34.994192], [-89.708276, 35.2728491], [-90.135782, 35.2728491]]]), attributes={})"
1421839286568169472,2021-08-01 14:24:37+00:00,b'\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3Congratulations to the Rockstar @Pvsindhu1 #IndiaAtTokyo2020 https://t.co/aFU0XDW5yQ',"Gainesville, FL","[[[-82.421473, 29.600496], [-82.239066, 29.600496], [-82.239066, 29.745847], [-82.421473, 29.745847]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='7dda05213481260c', url='https://api.twitter.com/1.1/geo/id/7dda05213481260c.json', place_type='city', name='Gainesville', full_name='Gainesville, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-82.421473, 29.600496], [-82.239066, 29.600496], [-82.239066, 29.745847], [-82.421473, 29.745847]]]), attributes={})"
1422280607791521796,2021-08-02 19:38:16+00:00,"b'Extraordinario indeed.  If you haven\xe2\x80\x99t seen @SifanHassan \xe2\x80\x98s incredible recovery in the 1,500m first round heat, you\xe2\x80\xa6 https://t.co/yX3l7h404Y'","Rogers, AR","[[[-94.225208, 36.265124], [-94.070837, 36.265124], [-94.070837, 36.4061007], [-94.225208, 36.4061007]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='a9e535bc5a50aba9', url='https://api.twitter.com/1.1/geo/id/a9e535bc5a50aba9.json', place_type='city', name='Rogers', full_name='Rogers, AR', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-94.225208, 36.265124], [-94.070837, 36.265124], [-94.070837, 36.4061007], [-94.225208, 36.4061007]]]), attributes={})"
1420163076364464130,2021-07-27 23:23:57+00:00,b'\xf0\x9f\x91\x80 @AfricanQuick @moorbey @IAMHUMMINGBIRD @GJEP123 https://t.co/KDy5axCB62',"Oakland, CA","[[[-122.34266, 37.699279], [-122.114711, 37.699279], [-122.114711, 37.8847092], [-122.34266, 37.8847092]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='ab2f2fac83aa388d', url='https://api.twitter.com/1.1/geo/id/ab2f2fac83aa388d.json', place_type='city', name='Oakland', full_name='Oakland, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-122.34266, 37.699279], [-122.114711, 37.699279], [-122.114711, 37.8847092], [-122.34266, 37.8847092]]]), attributes={})"
1418755717335371780,2021-07-24 02:11:36+00:00,b'I\xe2\x80\x99m really watching the opening #OlympicsOpeningCeremony ceremony of the #OlympicGames with my grandparents. Seeing\xe2\x80\xa6 https://t.co/QDw9iGM1H7',Pacifica Senior Living Hillsborough,"[[[-117.69011, 34.03657], [-117.69011, 34.03657], [-117.69011, 34.03657], [-117.69011, 34.03657]]]","Place(_api=<tweepy.api.API object at 0x2b0bcb078940>, id='0fc3b5b2d3d4c000', url='https://api.twitter.com/1.1/geo/id/0fc3b5b2d3d4c000.json', place_type='poi', name='Pacifica Senior Living Hillsborough', full_name='Pacifica Senior Living Hillsborough', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2b0bcb078940>, type='Polygon', coordinates=[[[-117.69011, 34.03657], [-117.69011, 34.03657], [-117.69011, 34.03657], [-117.69011, 34.03657]]]), attributes={})"
